timestamp,funding_rate,funding_interval_hours
2025-10-02 00:00:00+00:00,0.0001,8
2025-10-02 08:00:00.013000+00:00,-5.385e-05,8
2025-10-02 16:00:00+00:00,-6.78e-06,8
2025-10-03 00:00:00.006000+00:00,-8.533e-05,8
2025-10-03 08:00:00.006000+00:00,0.0001,8
2025-10-03 16:00:00+00:00,0.0001,8
2025-10-04 00:00:00.001000+00:00,0.0001,8
2025-10-04 08:00:00+00:00,-9.037e-05,8
2025-10-04 16:00:00+00:00,2.795e-05,8
2025-10-05 00:00:00+00:00,-9.72e-06,8
2025-10-05 08:00:00.003000+00:00,-3.117e-05,8
2025-10-05 16:00:00.009000+00:00,8.35e-05,8
2025-10-06 00:00:00.004000+00:00,5.39e-05,8
2025-10-06 08:00:00.002000+00:00,7.499e-05,8
2025-10-06 16:00:00.004000+00:00,9.642e-05,8
2025-10-07 00:00:00+00:00,0.0001,8
2025-10-07 08:00:00.003000+00:00,0.0001,8
2025-10-07 16:00:00+00:00,0.0001,8
2025-10-08 00:00:00+00:00,4.223e-05,8
2025-10-08 08:00:00.006000+00:00,0.0001,8
2025-10-08 16:00:00.002000+00:00,9.387e-05,8
2025-10-09 00:00:00.001000+00:00,0.0001,8
2025-10-09 08:00:00+00:00,0.0001,8
2025-10-09 16:00:00+00:00,0.0001,8
2025-10-10 00:00:00.005000+00:00,7.843e-05,8
2025-10-10 08:00:00.002000+00:00,0.0001,8
2025-10-10 16:00:00.014000+00:00,0.0001,8
2025-10-11 00:00:00+00:00,0.0001,8
2025-10-11 08:00:00.003000+00:00,0.0001,8
2025-10-11 16:00:00+00:00,9.75e-06,8
2025-10-12 00:00:00.004000+00:00,-0.0001958,8
2025-10-12 08:00:00.002000+00:00,-0.00024883,8
2025-10-12 16:00:00+00:00,-0.00012058,8
2025-10-13 00:00:00.003000+00:00,-7.833e-05,8
2025-10-13 08:00:00.002000+00:00,-3.124e-05,8
2025-10-13 16:00:00.003000+00:00,6.919e-05,8
2025-10-14 00:00:00+00:00,6.28e-05,8
2025-10-14 08:00:00+00:00,5.816e-05,8
2025-10-14 16:00:00+00:00,3.384e-05,8
2025-10-15 00:00:00.006000+00:00,3.298e-05,8
2025-10-15 08:00:00.002000+00:00,0.0001,8
2025-10-15 16:00:00+00:00,0.0001,8
2025-10-16 00:00:00+00:00,6.7e-05,8
2025-10-16 08:00:00.003000+00:00,-5.95e-06,8
2025-10-16 16:00:00.002000+00:00,3.984e-05,8
2025-10-17 00:00:00.001000+00:00,-1.895e-05,8
2025-10-17 08:00:00.005000+00:00,-4.797e-05,8
2025-10-17 16:00:00.003000+00:00,-0.00018437,8
2025-10-18 00:00:00+00:00,-0.00019148,8
2025-10-18 08:00:00.002000+00:00,-0.00017766,8
2025-10-18 16:00:00.001000+00:00,-0.00015336,8
2025-10-19 00:00:00.001000+00:00,-8.856e-05,8
2025-10-19 08:00:00.001000+00:00,-0.00018576,8
2025-10-19 16:00:00.001000+00:00,-0.00025138,8
2025-10-20 00:00:00.004000+00:00,-0.00019296,8
2025-10-20 08:00:00.001000+00:00,-0.0001917,8
2025-10-20 16:00:00+00:00,-0.00033162,8
2025-10-21 00:00:00.009000+00:00,-0.0002013,8
2025-10-21 08:00:00+00:00,-8.017e-05,8
2025-10-21 16:00:00+00:00,-0.00025378,8
2025-10-22 00:00:00.004000+00:00,-0.00013837,8
2025-10-22 08:00:00+00:00,-0.00012992,8
2025-10-22 16:00:00+00:00,-0.00017048,8
2025-10-23 00:00:00+00:00,-4.969e-05,8
2025-10-23 08:00:00.001000+00:00,-0.00026418,8
2025-10-23 16:00:00.004000+00:00,-5.342e-05,8
2025-10-24 00:00:00+00:00,-3.098e-05,8
2025-10-24 08:00:00+00:00,-0.00015133,8
2025-10-24 16:00:00.009000+00:00,-0.000107,8
2025-10-25 00:00:00+00:00,-5.163e-05,8
2025-10-25 08:00:00.001000+00:00,-0.00020475,8
2025-10-25 16:00:00.001000+00:00,-0.00030563,8
2025-10-26 00:00:00.001000+00:00,-0.00030248,8
2025-10-26 08:00:00.001000+00:00,-0.00041535,8
2025-10-26 16:00:00+00:00,-3.43e-05,8
2025-10-27 00:00:00+00:00,-0.00017266,8
2025-10-27 08:00:00.005000+00:00,-0.00049906,8
2025-10-27 16:00:00+00:00,-0.00016822,8
2025-10-28 00:00:00+00:00,9.306e-05,8
2025-10-28 08:00:00+00:00,-0.00016505,8
2025-10-28 16:00:00.004000+00:00,-0.00017683,8
2025-10-29 00:00:00.004000+00:00,-4.211e-05,8
2025-10-29 08:00:00.005000+00:00,-8.901e-05,8
2025-10-29 16:00:00+00:00,1.25e-05,8
2025-10-30 00:00:00.004000+00:00,-1.608e-05,8
2025-10-30 08:00:00.008000+00:00,-2.814e-05,8
2025-10-30 16:00:00.001000+00:00,-7.283e-05,8
2025-10-31 00:00:00+00:00,-7.833e-05,8
2025-10-31 08:00:00.008000+00:00,-2.883e-05,8
2025-10-31 16:00:00.007000+00:00,-1.624e-05,8
2025-11-01 00:00:00.001000+00:00,-0.00012172,8
2025-11-01 08:00:00+00:00,-0.00022667,8
2025-11-01 16:00:00+00:00,-0.0001123,8
2025-11-02 00:00:00.007000+00:00,-6.176e-05,8
2025-11-02 08:00:00+00:00,-5.449e-05,8
2025-11-02 16:00:00.001000+00:00,-0.00030192,8
2025-11-03 00:00:00+00:00,-0.00023544,8
2025-11-03 08:00:00.010000+00:00,1.528e-05,8
2025-11-03 16:00:00+00:00,-0.00022247,8
2025-11-04 00:00:00.002000+00:00,-2.858e-05,8
2025-11-04 08:00:00.004000+00:00,5.71e-06,8
2025-11-04 16:00:00+00:00,-0.00013625,8
2025-11-05 00:00:00+00:00,-0.0001004,8
2025-11-05 08:00:00+00:00,-6.858e-05,8
2025-11-05 16:00:00.004000+00:00,-0.00012408,8
2025-11-06 00:00:00.001000+00:00,-0.00021782,8
2025-11-06 08:00:00+00:00,-0.00017302,8
2025-11-06 16:00:00.001000+00:00,-9.382e-05,8
2025-11-07 00:00:00.005000+00:00,-0.00013686,8
2025-11-07 08:00:00.003000+00:00,-0.00014858,8
2025-11-07 16:00:00.005000+00:00,-8.657e-05,8
2025-11-08 00:00:00.011000+00:00,8.55e-06,8
2025-11-08 08:00:00.015000+00:00,-2.83e-06,8
2025-11-08 16:00:00.001000+00:00,-9.109e-05,8
2025-11-09 00:00:00.004000+00:00,-0.00019298,8
2025-11-09 08:00:00+00:00,-9.185e-05,8
2025-11-09 16:00:00.005000+00:00,-0.00017727,8
2025-11-10 00:00:00+00:00,-8.375e-05,8
2025-11-10 08:00:00+00:00,-0.00014045,8
2025-11-10 16:00:00.003000+00:00,-1.695e-05,8
2025-11-11 00:00:00.007000+00:00,1.686e-05,8
2025-11-11 08:00:00+00:00,-0.00031173,8
2025-11-11 16:00:00.009000+00:00,-0.00017105,8
2025-11-12 00:00:00+00:00,-0.00016306,8
2025-11-12 08:00:00.002000+00:00,-9.889e-05,8
2025-11-12 16:00:00+00:00,-0.0001542,8
2025-11-13 00:00:00.002000+00:00,-0.00025903,8
2025-11-13 08:00:00+00:00,2.735e-05,8
2025-11-13 16:00:00.001000+00:00,-3.67e-05,8
2025-11-14 00:00:00+00:00,-0.00019484,8
2025-11-14 08:00:00+00:00,1.946e-05,8
2025-11-14 16:00:00.001000+00:00,-5.58e-06,8
2025-11-15 00:00:00.005000+00:00,2.94e-05,8
2025-11-15 08:00:00+00:00,-2.449e-05,8
2025-11-15 16:00:00.001000+00:00,8.133e-05,8
2025-11-16 00:00:00.001000+00:00,3.327e-05,8
2025-11-16 08:00:00+00:00,-2.787e-05,8
2025-11-16 16:00:00+00:00,-1.869e-05,8
2025-11-17 00:00:00.003000+00:00,-3.094e-05,8
2025-11-17 08:00:00.003000+00:00,-2.042e-05,8
2025-11-17 16:00:00+00:00,6.062e-05,8
2025-11-18 00:00:00.002000+00:00,-3.562e-05,8
2025-11-18 08:00:00.004000+00:00,2.393e-05,8
2025-11-18 16:00:00+00:00,-2.71e-06,8
2025-11-19 00:00:00+00:00,2.85e-05,8
2025-11-19 08:00:00+00:00,-3.273e-05,8
2025-11-19 16:00:00.008000+00:00,-7.561e-05,8
2025-11-20 00:00:00+00:00,-0.00014242,8
2025-11-20 08:00:00+00:00,0.0001,8
2025-11-20 16:00:00+00:00,4.759e-05,8
2025-11-21 00:00:00.001000+00:00,-0.00023168,8
2025-11-21 08:00:00+00:00,-1.6e-05,8
2025-11-21 16:00:00.001000+00:00,-0.00014635,8
2025-11-22 00:00:00.004000+00:00,0.0001,8
2025-11-22 08:00:00+00:00,0.0001,8
2025-11-22 16:00:00+00:00,0.0001,8
2025-11-23 00:00:00+00:00,0.0001,8
2025-11-23 08:00:00.008000+00:00,0.0001,8
2025-11-23 16:00:00.003000+00:00,0.0001,8
2025-11-24 00:00:00.004000+00:00,0.0001,8
2025-11-24 08:00:00+00:00,-6.415e-05,8
2025-11-24 16:00:00.006000+00:00,2.792e-05,8
2025-11-25 00:00:00+00:00,5.507e-05,8
2025-11-25 08:00:00.009000+00:00,2.521e-05,8
2025-11-25 16:00:00.007000+00:00,-9.113e-05,8
2025-11-26 00:00:00.001000+00:00,-1.209e-05,8
2025-11-26 08:00:00.001000+00:00,3.544e-05,8
2025-11-26 16:00:00+00:00,-0.00054488,8
2025-11-27 00:00:00.013000+00:00,-0.00012485,8
2025-11-27 08:00:00+00:00,-0.00013334,8
2025-11-27 16:00:00.004000+00:00,-5.407e-05,8
2025-11-28 00:00:00.008000+00:00,-6.382e-05,8
2025-11-28 08:00:00+00:00,6.13e-06,8
2025-11-28 16:00:00.008000+00:00,-0.00014507,8
2025-11-29 00:00:00+00:00,-2.563e-05,8
2025-11-29 08:00:00.005000+00:00,-0.00018237,8
2025-11-29 16:00:00.001000+00:00,-0.00015447,8
2025-11-30 00:00:00.003000+00:00,-8.902e-05,8
2025-11-30 08:00:00+00:00,-0.0007677,8
2025-11-30 16:00:00.004000+00:00,-0.00028359,8
2025-12-01 00:00:00+00:00,1.256e-05,8
2025-12-01 08:00:00.004000+00:00,-0.00019854,8
2025-12-01 16:00:00+00:00,-7.36e-06,8
2025-12-02 00:00:00.004000+00:00,-0.00015011,8
2025-12-02 08:00:00+00:00,1.433e-05,8
2025-12-02 16:00:00+00:00,-4.152e-05,8
2025-12-03 00:00:00+00:00,-6.306e-05,8
2025-12-03 08:00:00+00:00,4.053e-05,8
2025-12-03 16:00:00.005000+00:00,-2.421e-05,8
2025-12-04 00:00:00.012000+00:00,-2.816e-05,8
2025-12-04 08:00:00+00:00,-6.937e-05,8
2025-12-04 16:00:00.011000+00:00,-3.884e-05,8
2025-12-05 00:00:00+00:00,2.514e-05,8
2025-12-05 08:00:00+00:00,-6.001e-05,8
2025-12-05 16:00:00.010000+00:00,-0.00019775,8
2025-12-06 00:00:00.001000+00:00,-6.429e-05,8
2025-12-06 08:00:00.001000+00:00,-0.00028246,8
2025-12-06 16:00:00.008000+00:00,-0.00041408,8
2025-12-07 00:00:00+00:00,-0.00036703,8
2025-12-07 08:00:00.004000+00:00,-0.00035711,8
2025-12-07 16:00:00+00:00,-0.00023307,8
2025-12-08 00:00:00+00:00,-3.983e-05,8
2025-12-08 08:00:00+00:00,-4.154e-05,8
2025-12-08 16:00:00.001000+00:00,2.014e-05,8
2025-12-09 00:00:00.001000+00:00,-0.00022228,8
2025-12-09 08:00:00.001000+00:00,-0.00014823,8
2025-12-09 16:00:00.007000+00:00,-0.00028069,8
2025-12-10 00:00:00.007000+00:00,-2.252e-05,8
2025-12-10 08:00:00.002000+00:00,-0.00096682,8
2025-12-10 16:00:00.012000+00:00,-0.00034586,8
2025-12-11 00:00:00.001000+00:00,-1.259e-05,8
2025-12-11 08:00:00+00:00,-0.00019089,8
2025-12-11 16:00:00+00:00,-2.065e-05,8
2025-12-12 00:00:00.005000+00:00,-0.0001613,8
2025-12-12 08:00:00.007000+00:00,-0.00011523,8
2025-12-12 16:00:00.002000+00:00,-2.675e-05,8
2025-12-13 00:00:00.001000+00:00,-4.873e-05,8
2025-12-13 08:00:00.006000+00:00,-0.00015436,8
