v,vw,o,c,h,l,t,n
155,2687.088,2687.18,2685.06,2688.4100000000003,2684.9300000000003,1731096000000,155
154,2684.0932,2684.91,2683.85,2685.67,2682.5,1731099600000,154
1,2683.81,2683.81,2683.81,2683.81,2683.81,1731276000000,1
134,2683.0183,2683.58,2685.47,2685.47,2681.2,1731279600000,134
161,2683.8532,2684.96,2684.5,2685.5899999999997,2681.9,1731283200000,161
159,2676.6996,2684.22,2672.55,2684.58,2672.28,1731286800000,159
156,2671.4915,2672.75,2672.03,2674.8599999999997,2667.2000000000003,1731290400000,156
158,2669.6971,2671.59,2670.34,2672.0,2668.04,1731294000000,158
158,2670.1284,2669.8999999999996,2672.11,2672.11,2668.6,1731297600000,158
156,2670.3301,2671.8399999999997,2669.04,2674.15,2667.36,1731301200000,156
157,2672.0264,2668.52,2673.17,2673.8399999999997,2668.44,1731304800000,157
155,2671.1132,2673.53,2669.54,2673.53,2668.87,1731308400000,155
152,2669.5122,2669.25,2669.59,2671.53,2667.65,1731312000000,152
153,2667.2058,2669.76,2666.77,2670.35,2664.54,1731315600000,153
153,2669.4485,2666.63,2661.7999999999997,2674.68,2661.21,1731319200000,153
151,2664.2007,2661.78,2662.57,2666.77,2659.02,1731322800000,151
154,2660.0712,2662.7799999999997,2657.46,2662.96,2657.46,1731326400000,154
149,2647.5263,2656.23,2634.6,2657.44,2634.6,1731330000000,149
150,2627.3745,2634.78,2622.9900000000002,2635.13,2617.86,1731333600000,150
153,2619.1182,2623.03,2614.22,2625.91,2613.49,1731337200000,153
154,2615.1915,2614.29,2614.87,2617.98,2612.84,1731340800000,154
151,2613.8113,2615.2200000000003,2612.4300000000003,2616.6,2611.69,1731344400000,151
152,2614.1776,2613.2400000000002,2618.94,2619.0099999999998,2610.67,1731348000000,152
157,2619.2639,2619.04,2619.27,2620.36,2617.8199999999997,1731351600000,157
156,2622.8691,2619.42,2622.5099999999998,2625.88,2619.0699999999997,1731355200000,156
159,2621.646,2622.69,2619.0299999999997,2623.0,2618.4,1731358800000,159
2,2619.225,2619.0299999999997,2619.42,2619.42,2619.0299999999997,1731362400000,2
155,2621.9916,2619.47,2623.69,2623.88,2619.04,1731366000000,155
158,2623.3211,2623.79,2623.7,2624.7799999999997,2622.23,1731369600000,158
154,2622.9386,2624.4,2623.79,2626.7000000000003,2619.0099999999998,1731373200000,154
152,2622.8492,2623.37,2621.89,2625.05,2620.7000000000003,1731376800000,152
153,2621.6275,2621.7400000000002,2618.91,2623.67,2618.91,1731380400000,153
155,2616.8675,2619.19,2617.72,2619.19,2615.6,1731384000000,155
154,2612.5786,2617.58,2606.9100000000003,2617.94,2605.4300000000003,1731387600000,154
153,2606.4101,2605.6,2607.87,2609.9,2603.71,1731391200000,153
149,2602.9538,2608.32,2598.16,2608.41,2595.21,1731394800000,149
154,2601.981,2598.56,2600.5299999999997,2606.24,2598.56,1731398400000,154
154,2594.6162,2600.46,2593.0,2600.46,2591.47,1731402000000,154
149,2593.2797,2593.0699999999997,2596.76,2598.38,2589.83,1731405600000,149
151,2596.1002,2597.08,2597.7200000000003,2598.7799999999997,2592.76,1731409200000,151
155,2602.9562,2598.48,2605.08,2606.25,2596.77,1731412800000,155
151,2608.6536,2605.7000000000003,2611.82,2615.5,2604.4,1731416400000,151
154,2612.3157,2611.75,2610.85,2616.16,2609.13,1731420000000,154
156,2604.1771,2610.85,2598.04,2610.85,2597.69,1731423600000,156
154,2600.1963,2598.68,2600.67,2603.89,2598.5499999999997,1731427200000,154
153,2595.5827,2600.64,2597.45,2600.64,2592.72,1731430800000,153
156,2598.8937,2597.5,2599.19,2602.01,2596.4700000000003,1731434400000,156
161,2599.713,2599.44,2598.22,2601.19,2597.9,1731438000000,161
156,2598.6071,2598.29,2599.4,2601.29,2595.88,1731441600000,156
157,2598.5318,2600.0,2597.9500000000003,2600.56,2596.0,1731445200000,157
2,2598.035,2597.9500000000003,2598.1200000000003,2598.1200000000003,2597.9500000000003,1731448800000,2
151,2598.618,2597.5699999999997,2598.8,2599.63,2597.35,1731452400000,151
156,2598.9859,2598.51,2599.4300000000003,2599.77,2598.1,1731456000000,156
153,2606.8988,2600.49,2608.0099999999998,2610.93,2599.4300000000003,1731459600000,153
157,2607.7536,2608.18,2612.03,2612.27,2605.2799999999997,1731463200000,157
155,2609.9786,2612.2000000000003,2612.15,2613.15,2606.43,1731466800000,155
155,2610.0568,2611.4100000000003,2606.3599999999997,2612.14,2606.3599999999997,1731470400000,155
157,2606.0034,2606.5899999999997,2605.7799999999997,2607.77,2603.68,1731474000000,157
157,2605.7347,2605.45,2605.4700000000003,2607.22,2604.25,1731477600000,157
155,2605.8883,2604.89,2606.11,2607.11,2604.25,1731481200000,155
153,2606.0722,2605.07,2607.71,2610.5299999999997,2601.39,1731484800000,153
155,2609.297,2607.37,2608.09,2611.27,2607.37,1731488400000,155
156,2608.5387,2608.2999999999997,2608.99,2610.29,2607.07,1731492000000,156
152,2608.8664,2608.59,2610.54,2611.37,2605.8399999999997,1731495600000,152
155,2610.6654,2611.48,2609.68,2612.58,2609.13,1731499200000,155
151,2610.3425,2609.66,2612.04,2617.87,2607.01,1731502800000,151
155,2610.3619,2613.01,2601.76,2616.24,2601.4,1731506400000,155
154,2599.8838,2602.78,2605.23,2606.09,2594.16,1731510000000,154
155,2595.9463,2605.54,2586.08,2605.82,2585.09,1731513600000,155
155,2582.439,2585.98,2583.14,2586.5699999999997,2577.96,1731517200000,155
155,2582.3206,2582.65,2582.71,2584.7200000000003,2579.5,1731520800000,155
157,2582.4561,2582.3399999999997,2580.83,2584.44,2580.5099999999998,1731524400000,157
159,2575.8114,2580.62,2573.5499999999997,2580.83,2573.09,1731528000000,159
156,2575.1504,2573.4700000000003,2572.63,2576.9199999999996,2572.63,1731531600000,156
2,2572.68,2572.63,2572.73,2572.73,2572.63,1731535200000,2
152,2574.3817,2571.76,2571.44,2580.92,2569.19,1731538800000,152
150,2572.1711,2570.9,2572.38,2574.46,2569.65,1731542400000,150
149,2567.3797,2572.14,2562.51,2572.14,2561.93,1731546000000,149
150,2561.3417,2562.6099999999997,2560.57,2564.45,2558.9,1731549600000,150
156,2561.7613,2560.31,2561.6,2564.9300000000003,2558.9,1731553200000,156
158,2561.7942,2560.23,2564.98,2565.14,2558.1,1731556800000,158
153,2559.8295,2564.76,2557.86,2564.91,2555.54,1731560400000,153
153,2556.4214,2557.7,2554.58,2560.3199999999997,2551.9,1731564000000,153
151,2555.3749,2555.0099999999998,2556.74,2558.66,2550.31,1731567600000,151
157,2556.6559,2555.9,2555.98,2559.2,2554.55,1731571200000,157
154,2549.136,2556.5099999999998,2543.35,2558.11,2537.56,1731574800000,154
154,2543.9832,2543.35,2546.9,2547.4700000000003,2539.06,1731578400000,154
153,2548.7546,2547.33,2553.79,2554.62,2545.29,1731582000000,153
154,2553.8397,2554.12,2552.15,2556.33,2550.0,1731585600000,154
150,2555.3313,2553.02,2557.1600000000003,2559.69,2551.43,1731589200000,150
154,2560.171,2557.09,2560.13,2565.71,2554.93,1731592800000,154
152,2567.6436,2559.61,2570.2,2572.57,2558.8399999999997,1731596400000,152
155,2573.6944,2570.07,2573.89,2577.3,2569.7999999999997,1731600000000,155
157,2571.0366,2572.06,2572.87,2575.63,2567.7,1731603600000,157
157,2570.1178,2573.2000000000003,2569.81,2573.2000000000003,2566.7000000000003,1731607200000,157
157,2574.5546,2570.48,2576.13,2576.63,2569.81,1731610800000,157
157,2568.5782,2576.04,2567.0499999999997,2576.13,2564.19,1731614400000,157
155,2566.6088,2567.3399999999997,2565.02,2569.45,2563.5,1731618000000,155
1,2565.02,2565.02,2565.02,2565.02,2565.02,1731621600000,1
152,2566.2683,2564.57,2566.49,2566.93,2564.57,1731625200000,152
157,2566.5978,2566.42,2566.92,2567.23,2564.8,1731628800000,157
155,2567.454,2566.42,2564.82,2571.4300000000003,2563.28,1731632400000,155
153,2568.1648,2565.44,2570.01,2570.51,2565.03,1731636000000,153
156,2569.0008,2570.13,2567.63,2570.6800000000003,2567.63,1731639600000,156
156,2568.0675,2567.52,2567.09,2569.33,2566.7000000000003,1731643200000,156
156,2565.0617,2566.49,2560.01,2567.09,2559.9100000000003,1731646800000,156
154,2559.3338,2560.0499999999997,2561.25,2563.36,2554.96,1731650400000,154
155,2562.3592,2560.73,2564.34,2564.67,2559.6800000000003,1731654000000,155
153,2565.2505,2564.37,2567.0099999999998,2568.64,2561.17,1731657600000,153
154,2566.2773,2566.57,2563.94,2568.52,2563.5,1731661200000,154
154,2566.8738,2564.6400000000003,2568.02,2570.2999999999997,2563.18,1731664800000,154
158,2569.5103,2567.15,2570.52,2572.98,2566.67,1731668400000,158
156,2567.4032,2570.04,2569.07,2570.44,2565.1,1731672000000,156
153,2569.4076,2570.18,2565.3399999999997,2575.13,2561.19,1731675600000,153
150,2571.3119,2565.35,2573.57,2574.75,2565.35,1731679200000,150
154,2569.9877,2572.77,2571.1099999999997,2575.5099999999998,2565.18,1731682800000,154
156,2567.1503,2570.7,2563.1600000000003,2573.15,2562.11,1731686400000,156
149,2562.7277,2562.21,2563.04,2564.6,2560.17,1731690000000,149
