v,vw,o,c,h,l,t,n
155,30.6622,30.7826,30.5192,30.7943,30.482200000000002,1731513600000,155
155,30.5183,30.504199999999997,30.572400000000002,30.593300000000003,30.441200000000002,1731517200000,155
156,30.5692,30.5632,30.583399999999997,30.610200000000003,30.5248,1731520800000,156
152,30.5807,30.5752,30.533199999999997,30.635399999999997,30.533199999999997,1731524400000,152
156,30.3707,30.524400000000004,30.2865,30.5402,30.281899999999997,1731528000000,156
148,30.336,30.2994,30.302200000000003,30.3593,30.2942,1731531600000,148
2,30.3036,30.302200000000003,30.305,30.305,30.302200000000003,1731535200000,2
152,30.2989,30.2845,30.2696,30.355800000000002,30.2192,1731538800000,152
147,30.3268,30.2641,30.415000000000003,30.415000000000003,30.2542,1731542400000,147
155,30.2658,30.3918,30.1755,30.3918,30.175,1731546000000,155
154,30.1352,30.180600000000002,30.098200000000002,30.2186,30.0486,1731549600000,154
155,30.1538,30.0922,30.1736,30.1983,30.0922,1731553200000,155
154,30.1779,30.148400000000002,30.2106,30.2144,30.1242,1731556800000,154
151,30.1159,30.2002,30.0692,30.2089,30.048199999999998,1731560400000,151
154,29.9941,30.079600000000003,29.8822,30.105300000000003,29.8098,1731564000000,154
155,29.8494,29.871000000000002,29.856199999999998,29.9562,29.721200000000003,1731567600000,155
155,29.8802,29.8082,29.885199999999998,29.9282,29.7832,1731571200000,155
154,29.8003,29.8922,29.805199999999996,29.9282,29.6902,1731574800000,154
153,29.8119,29.8062,29.849200000000003,29.869199999999996,29.721200000000003,1731578400000,153
148,29.8656,29.854200000000002,29.985200000000003,29.9902,29.7672,1731582000000,148
155,29.9631,29.9971,29.9032,30.026200000000003,29.8552,1731585600000,155
155,30.1083,29.9362,30.1612,30.270200000000003,29.8632,1731589200000,155
155,30.2235,30.1662,30.2312,30.3472,30.0992,1731592800000,155
153,30.3518,30.2002,30.3532,30.4542,30.1922,1731596400000,153
154,30.4397,30.3512,30.5232,30.5232,30.344199999999997,1731600000000,154
155,30.4912,30.462200000000003,30.5122,30.5472,30.4362,1731603600000,155
151,30.4934,30.5182,30.4782,30.5202,30.461199999999998,1731607200000,151
152,30.5963,30.489200000000004,30.630200000000002,30.644199999999998,30.4782,1731610800000,152
156,30.4872,30.6312,30.5152,30.6312,30.3852,1731614400000,156
153,30.4831,30.5182,30.4407,30.5402,30.4352,1731618000000,153
1,30.4407,30.4407,30.4407,30.4407,30.4407,1731621600000,1
145,30.3834,30.4311,30.3632,30.4429,30.3482,1731625200000,145
152,30.3905,30.377200000000002,30.3912,30.4272,30.3632,1731628800000,152
156,30.4214,30.3552,30.367800000000003,30.5182,30.3162,1731632400000,156
155,30.4915,30.373199999999997,30.537200000000002,30.5522,30.367800000000003,1731636000000,155
156,30.5097,30.537200000000002,30.4782,30.558200000000003,30.477199999999996,1731639600000,156
154,30.4988,30.4762,30.5102,30.5422,30.469199999999997,1731643200000,154
154,30.4573,30.5032,30.342200000000002,30.5272,30.342200000000002,1731646800000,154
156,30.3022,30.3392,30.3286,30.3658,30.2254,1731650400000,156
155,30.3421,30.322100000000002,30.373199999999997,30.3922,30.2982,1731654000000,155
152,30.3747,30.3622,30.433200000000003,30.4641,30.2832,1731657600000,152
150,30.3977,30.4482,30.341199999999997,30.4712,30.341199999999997,1731661200000,150
154,30.4377,30.356199999999998,30.5752,30.6232,30.297200000000004,1731664800000,154
154,30.6474,30.568199999999997,30.6902,30.7812,30.5502,1731668400000,154
152,30.6197,30.684199999999997,30.6382,30.6902,30.5842,1731672000000,152
155,30.6583,30.7222,30.558200000000003,30.8062,30.521200000000004,1731675600000,155
153,30.7083,30.566200000000002,30.7692,30.805199999999996,30.566200000000002,1731679200000,153
154,30.5472,30.6882,30.5112,30.7072,30.401200000000003,1731682800000,154
153,30.4009,30.496199999999998,30.3131,30.5472,30.2792,1731686400000,153
155,30.3247,30.308400000000002,30.307599999999997,30.381400000000003,30.2659,1731690000000,155
153,30.3172,30.3029,30.3462,30.3792,30.238200000000003,1731693600000,153
148,30.3008,30.3522,30.2982,30.3572,30.241200000000003,1731697200000,148
154,30.2404,30.2952,30.2442,30.297200000000004,30.1782,1731700800000,154
147,30.2361,30.249200000000002,30.218200000000003,30.2562,30.209200000000003,1731704400000,147
1,30.2552,30.2552,30.2552,30.2552,30.2552,1731880800000,1
118,30.3559,30.2898,30.3852,30.4022,30.265200000000004,1731884400000,118
153,30.3997,30.374200000000002,30.462200000000003,30.4672,30.366200000000003,1731888000000,153
155,30.5626,30.4482,30.566499999999998,30.6521,30.4472,1731891600000,155
155,30.6334,30.571499999999997,30.6392,30.669199999999996,30.546499999999998,1731895200000,155
150,30.6178,30.6397,30.620199999999997,30.660400000000003,30.585200000000004,1731898800000,150
145,30.6726,30.6272,30.7102,30.718200000000003,30.6142,1731902400000,145
153,30.6224,30.7042,30.589199999999998,30.718200000000003,30.578200000000002,1731906000000,153
153,30.6217,30.5842,30.647600000000004,30.671499999999998,30.5172,1731909600000,153
155,30.6161,30.637199999999996,30.588199999999997,30.657200000000003,30.5832,1731913200000,155
153,30.6624,30.598200000000002,30.6502,30.7313,30.5976,1731916800000,153
156,30.6879,30.6482,30.7522,30.7575,30.6092,1731920400000,156
156,30.7358,30.750200000000003,30.758200000000002,30.7632,30.706300000000002,1731924000000,156
155,30.7572,30.7592,30.750200000000003,30.8024,30.709699999999998,1731927600000,155
152,30.7522,30.7392,30.8082,30.834100000000003,30.6982,1731931200000,152
156,30.9034,30.8112,30.9112,30.9953,30.788500000000003,1731934800000,156
155,30.9958,30.919800000000002,31.1242,31.1242,30.8972,1731938400000,155
156,31.1727,31.117199999999997,31.1969,31.250200000000003,31.0752,1731942000000,156
148,31.2059,31.202699999999997,31.2312,31.2552,31.144199999999998,1731945600000,148
152,31.1699,31.2312,31.1602,31.241200000000003,31.128600000000002,1731949200000,152
154,31.1074,31.1735,31.0657,31.1735,31.017200000000003,1731952800000,154
151,31.0716,31.0752,31.081799999999998,31.093199999999996,31.044400000000003,1731956400000,151
149,31.1232,31.0821,31.1232,31.1652,31.081799999999998,1731960000000,149
145,31.1465,31.122200000000003,31.162200000000002,31.1682,31.1212,1731963600000,145
2,31.1535,31.162200000000002,31.1447,31.162200000000002,31.1447,1731967200000,2
140,31.1609,31.1382,31.162200000000002,31.172500000000003,31.1352,1731970800000,140
150,31.1484,31.1652,31.1397,31.169200000000004,31.128700000000002,1731974400000,150
155,31.2046,31.1624,31.2562,31.2572,31.1386,1731978000000,155
155,31.283,31.247600000000002,31.327600000000004,31.3369,31.2312,1731981600000,155
156,31.3722,31.337400000000002,31.369699999999998,31.4321,31.3202,1731985200000,156
155,31.3442,31.3665,31.3088,31.3792,31.3088,1731988800000,155
150,31.2798,31.3082,31.325799999999997,31.325799999999997,31.2552,1731992400000,150
156,31.3391,31.3255,31.2992,31.4006,31.2897,1731996000000,156
154,31.2388,31.2962,31.2422,31.2962,31.189199999999996,1731999600000,154
155,31.2516,31.2352,31.3382,31.339299999999998,31.1857,1732003200000,155
156,31.4192,31.347499999999997,31.409200000000002,31.526200000000003,31.33,1732006800000,156
154,31.4106,31.373199999999997,31.412,31.4442,31.373199999999997,1732010400000,154
