candidateId,signalUtc,symbol,marketFamily,timeframe,direction,setupClass,entryMode,auditGoodOpportunity,planValid,entered,netR,stressNetR,grossR,mfeR,maeR,reason
ETH-USD|1h|2025-06-19T18:00:00+00:00|SHORT|PULLBACK|5537,2025-06-19T18:00:00+00:00,ETH-USD,CRYPTO_SPOT,1h,SHORT,PULLBACK,trigger_close,False,True,True,-1.1152621033469015,-1.1728931550203523,-1.0,0.1174883132041691,1.0232858471374915,CLOSED
ETH-USD|1h|2025-06-19T18:00:00+00:00|SHORT|PULLBACK|5537,2025-06-19T18:00:00+00:00,ETH-USD,CRYPTO_SPOT,1h,SHORT,PULLBACK,retest_limit,False,True,True,-1.1421553926486407,-1.213233088972961,-1.0,0.25603822666692155,1.0286722370760606,CLOSED
ETH-USD|1h|2025-06-19T18:00:00+00:00|SHORT|PULLBACK|5537,2025-06-19T18:00:00+00:00,ETH-USD,CRYPTO_SPOT,1h,SHORT,PULLBACK,structure_confirmed_retest,False,True,True,-1.1223491519559259,-1.183523727933889,-1.0,0.058281501923308957,1.0247052944536414,CLOSED
ETH-USD|1h|2025-06-20T04:00:00+00:00|SHORT|PULLBACK|5547,2025-06-20T04:00:00+00:00,ETH-USD,CRYPTO_SPOT,1h,SHORT,PULLBACK,trigger_close,False,True,True,-1.1698113216955661,-1.2547169825433493,-1.0,0.0,1.5080139264163115,CLOSED
ETH-USD|1h|2025-06-20T04:00:00+00:00|SHORT|PULLBACK|5547,2025-06-20T04:00:00+00:00,ETH-USD,CRYPTO_SPOT,1h,SHORT,PULLBACK,retest_limit,False,True,True,-1.262887744338049,-1.3943316165070736,-1.0,0.5449078065701717,1.7848346807669242,CLOSED
ETH-USD|1h|2025-06-20T04:00:00+00:00|SHORT|PULLBACK|5547,2025-06-20T04:00:00+00:00,ETH-USD,CRYPTO_SPOT,1h,SHORT,PULLBACK,structure_confirmed_retest,False,True,False,0.0,0.0,0.0,0.0,0.0,NO_ENTRY
ETH-USD|1h|2025-06-20T15:00:00+00:00|LONG|SWEEP_RECLAIM|5558,2025-06-20T15:00:00+00:00,ETH-USD,CRYPTO_SPOT,1h,LONG,SWEEP_RECLAIM,trigger_close,False,True,True,-1.5458491795635796,-1.8187737693453694,-1.0,0.13136083977507487,1.6141217414996,CLOSED
ETH-USD|1h|2025-06-20T15:00:00+00:00|LONG|SWEEP_RECLAIM|5558,2025-06-20T15:00:00+00:00,ETH-USD,CRYPTO_SPOT,1h,LONG,SWEEP_RECLAIM,retest_limit,False,True,True,-1.6291929931642999,-1.94378948974645,-1.0,0.304421441648231,1.708061954445667,CLOSED
ETH-USD|1h|2025-06-20T15:00:00+00:00|LONG|SWEEP_RECLAIM|5558,2025-06-20T15:00:00+00:00,ETH-USD,CRYPTO_SPOT,1h,LONG,SWEEP_RECLAIM,structure_confirmed_retest,False,True,False,0.0,0.0,0.0,0.0,0.0,NO_ENTRY
ETH-USD|1h|2025-06-20T16:00:00+00:00|SHORT|BREAKOUT|5559,2025-06-20T16:00:00+00:00,ETH-USD,CRYPTO_SPOT,1h,SHORT,BREAKOUT,trigger_close,True,True,True,0.11624441451675134,0.08879519868421858,0.17114284618181685,1.193729412110612,0.04189916213277922,CLOSED
ETH-USD|1h|2025-06-20T16:00:00+00:00|SHORT|BREAKOUT|5559,2025-06-20T16:00:00+00:00,ETH-USD,CRYPTO_SPOT,1h,SHORT,BREAKOUT,retest_limit,True,True,False,0.0,0.0,0.0,0.0,0.0,NO_ENTRY
ETH-USD|1h|2025-06-20T16:00:00+00:00|SHORT|BREAKOUT|5559,2025-06-20T16:00:00+00:00,ETH-USD,CRYPTO_SPOT,1h,SHORT,BREAKOUT,structure_confirmed_retest,True,True,False,0.0,0.0,0.0,0.0,0.0,NO_ENTRY
ETH-USD|1h|2025-06-20T17:00:00+00:00|SHORT|BREAKOUT|5560,2025-06-20T17:00:00+00:00,ETH-USD,CRYPTO_SPOT,1h,SHORT,BREAKOUT,trigger_close,False,True,True,0.17496644110830384,0.1591877758356769,0.2065237716535577,0.23333587130626154,0.09297700324563281,CLOSED
ETH-USD|1h|2025-06-20T17:00:00+00:00|SHORT|BREAKOUT|5560,2025-06-20T17:00:00+00:00,ETH-USD,CRYPTO_SPOT,1h,SHORT,BREAKOUT,retest_limit,False,True,False,0.0,0.0,0.0,0.0,0.0,NO_ENTRY
ETH-USD|1h|2025-06-20T17:00:00+00:00|SHORT|BREAKOUT|5560,2025-06-20T17:00:00+00:00,ETH-USD,CRYPTO_SPOT,1h,SHORT,BREAKOUT,structure_confirmed_retest,False,True,False,0.0,0.0,0.0,0.0,0.0,NO_ENTRY
ETH-USD|1h|2025-06-21T10:00:00+00:00|SHORT|PULLBACK|5577,2025-06-21T10:00:00+00:00,ETH-USD,CRYPTO_SPOT,1h,SHORT,PULLBACK,trigger_close,True,True,True,2.1229735503217357,1.935887842941161,2.4971449650828847,3.1322702738884254,0.5490997587838264,CLOSED
ETH-USD|1h|2025-06-21T10:00:00+00:00|SHORT|PULLBACK|5577,2025-06-21T10:00:00+00:00,ETH-USD,CRYPTO_SPOT,1h,SHORT,PULLBACK,retest_limit,True,True,True,2.928924774925256,2.668263614400466,3.450247095974835,4.74847467141578,0.3727446550761542,CLOSED
ETH-USD|1h|2025-06-21T10:00:00+00:00|SHORT|PULLBACK|5577,2025-06-21T10:00:00+00:00,ETH-USD,CRYPTO_SPOT,1h,SHORT,PULLBACK,structure_confirmed_retest,True,True,True,1.3171698447879803,1.1636715787064051,1.6241663769511308,2.389689072574992,0.4021783497483255,CLOSED
ETH-USD|1h|2025-06-21T12:00:00+00:00|SHORT|PULLBACK|5579,2025-06-21T12:00:00+00:00,ETH-USD,CRYPTO_SPOT,1h,SHORT,PULLBACK,trigger_close,True,True,True,1.6334765251440435,1.4778906221420098,1.9446483311481106,2.4245002778744738,0.4080369835182033,CLOSED
ETH-USD|1h|2025-06-21T12:00:00+00:00|SHORT|PULLBACK|5579,2025-06-21T12:00:00+00:00,ETH-USD,CRYPTO_SPOT,1h,SHORT,PULLBACK,retest_limit,True,True,True,2.625532398560431,2.3751881532663743,3.126220889148545,4.49689676999297,0.04980016667606801,CLOSED
ETH-USD|1h|2025-06-21T12:00:00+00:00|SHORT|PULLBACK|5579,2025-06-21T12:00:00+00:00,ETH-USD,CRYPTO_SPOT,1h,SHORT,PULLBACK,structure_confirmed_retest,True,True,False,0.0,0.0,0.0,0.0,0.0,INVALID_TARGET_GEOMETRY
ETH-USD|1h|2025-06-21T13:00:00+00:00|SHORT|PULLBACK|5580,2025-06-21T13:00:00+00:00,ETH-USD,CRYPTO_SPOT,1h,SHORT,PULLBACK,trigger_close,True,True,True,0.8748481099466385,0.797314244823055,1.0299158401938058,1.1273676556144296,0.3880966283996887,CLOSED
ETH-USD|1h|2025-06-21T13:00:00+00:00|SHORT|PULLBACK|5580,2025-06-21T13:00:00+00:00,ETH-USD,CRYPTO_SPOT,1h,SHORT,PULLBACK,retest_limit,True,True,False,0.0,0.0,0.0,0.0,0.0,NO_ENTRY
ETH-USD|1h|2025-06-21T13:00:00+00:00|SHORT|PULLBACK|5580,2025-06-21T13:00:00+00:00,ETH-USD,CRYPTO_SPOT,1h,SHORT,PULLBACK,structure_confirmed_retest,True,True,False,0.0,0.0,0.0,0.0,0.0,NO_ENTRY
ETH-USD|1h|2025-06-21T18:00:00+00:00|SHORT|BREAKOUT|5585,2025-06-21T18:00:00+00:00,ETH-USD,CRYPTO_SPOT,1h,SHORT,BREAKOUT,trigger_close,False,True,True,0.2115014967492727,0.17454136463222092,0.28542176098337635,2.112747982704256,0.31740782699630926,CLOSED
ETH-USD|1h|2025-06-21T18:00:00+00:00|SHORT|BREAKOUT|5585,2025-06-21T18:00:00+00:00,ETH-USD,CRYPTO_SPOT,1h,SHORT,BREAKOUT,retest_limit,False,True,True,0.1787283381290637,0.1426342680901711,0.25091647820684887,2.0405870651700537,0.3332319405382025,CLOSED
ETH-USD|1h|2025-06-21T18:00:00+00:00|SHORT|BREAKOUT|5585,2025-06-21T18:00:00+00:00,ETH-USD,CRYPTO_SPOT,1h,SHORT,BREAKOUT,structure_confirmed_retest,False,True,True,0.16047222042583975,0.12494539975018429,0.23152586177715065,1.9934545359173172,0.3435675975655456,CLOSED
ETH-USD|1h|2025-06-21T19:00:00+00:00|SHORT|BREAKOUT|5586,2025-06-21T19:00:00+00:00,ETH-USD,CRYPTO_SPOT,1h,SHORT,BREAKOUT,trigger_close,False,True,True,0.17807333573375622,0.1420588961968206,0.2501022148076274,2.021246056289611,0.3483574062694642,CLOSED
ETH-USD|1h|2025-06-21T19:00:00+00:00|SHORT|BREAKOUT|5586,2025-06-21T19:00:00+00:00,ETH-USD,CRYPTO_SPOT,1h,SHORT,BREAKOUT,retest_limit,False,True,True,0.17798347405316786,0.14155558623727227,0.2508392496849591,2.0549094787667435,0.34109665374281106,CLOSED
ETH-USD|1h|2025-06-21T19:00:00+00:00|SHORT|BREAKOUT|5586,2025-06-21T19:00:00+00:00,ETH-USD,CRYPTO_SPOT,1h,SHORT,BREAKOUT,structure_confirmed_retest,False,True,False,0.0,0.0,0.0,0.0,0.0,INVALID_TARGET_GEOMETRY
ETH-USD|1h|2025-06-21T20:00:00+00:00|LONG|SWEEP_RECLAIM|5587,2025-06-21T20:00:00+00:00,ETH-USD,CRYPTO_SPOT,1h,LONG,SWEEP_RECLAIM,trigger_close,False,True,True,-1.1868402160139595,-1.2802603240209391,-1.0,0.05124736910107691,5.946583319745428,CLOSED
ETH-USD|1h|2025-06-21T20:00:00+00:00|LONG|SWEEP_RECLAIM|5587,2025-06-21T20:00:00+00:00,ETH-USD,CRYPTO_SPOT,1h,LONG,SWEEP_RECLAIM,retest_limit,False,True,True,-1.7159048371984014,-2.073857255797602,-1.0,3.044021500739111,20.02890783674777,CLOSED
ETH-USD|1h|2025-06-21T20:00:00+00:00|LONG|SWEEP_RECLAIM|5587,2025-06-21T20:00:00+00:00,ETH-USD,CRYPTO_SPOT,1h,LONG,SWEEP_RECLAIM,structure_confirmed_retest,False,True,False,0.0,0.0,0.0,0.0,0.0,NO_ENTRY
ETH-USD|1h|2025-06-21T21:00:00+00:00|SHORT|BREAKOUT|5588,2025-06-21T21:00:00+00:00,ETH-USD,CRYPTO_SPOT,1h,SHORT,BREAKOUT,trigger_close,True,True,False,0.0,0.0,0.0,0.0,0.0,INVALID_TARGET_GEOMETRY
ETH-USD|1h|2025-06-21T21:00:00+00:00|SHORT|BREAKOUT|5588,2025-06-21T21:00:00+00:00,ETH-USD,CRYPTO_SPOT,1h,SHORT,BREAKOUT,retest_limit,True,True,False,0.0,0.0,0.0,0.0,0.0,NO_ENTRY
ETH-USD|1h|2025-06-21T21:00:00+00:00|SHORT|BREAKOUT|5588,2025-06-21T21:00:00+00:00,ETH-USD,CRYPTO_SPOT,1h,SHORT,BREAKOUT,structure_confirmed_retest,True,True,False,0.0,0.0,0.0,0.0,0.0,NO_ENTRY
ETH-USD|1h|2025-06-21T23:00:00+00:00|LONG|SWEEP_RECLAIM|5590,2025-06-21T23:00:00+00:00,ETH-USD,CRYPTO_SPOT,1h,LONG,SWEEP_RECLAIM,trigger_close,False,True,True,-1.052642108648315,-1.0789631629724725,-1.0,0.07403943322815743,1.4556036791767335,CLOSED
ETH-USD|1h|2025-06-21T23:00:00+00:00|LONG|SWEEP_RECLAIM|5590,2025-06-21T23:00:00+00:00,ETH-USD,CRYPTO_SPOT,1h,LONG,SWEEP_RECLAIM,retest_limit,False,True,False,0.0,0.0,0.0,0.0,0.0,NO_ENTRY
ETH-USD|1h|2025-06-21T23:00:00+00:00|LONG|SWEEP_RECLAIM|5590,2025-06-21T23:00:00+00:00,ETH-USD,CRYPTO_SPOT,1h,LONG,SWEEP_RECLAIM,structure_confirmed_retest,False,True,False,0.0,0.0,0.0,0.0,0.0,NO_ENTRY
ETH-USD|1h|2025-06-22T13:00:00+00:00|SHORT|BREAKOUT|5604,2025-06-22T13:00:00+00:00,ETH-USD,CRYPTO_SPOT,1h,SHORT,BREAKOUT,trigger_close,True,True,True,0.5218841268221924,0.5011243647302227,0.563403651006132,0.6920286922251411,0.13759006817898858,CLOSED
ETH-USD|1h|2025-06-22T13:00:00+00:00|SHORT|BREAKOUT|5604,2025-06-22T13:00:00+00:00,ETH-USD,CRYPTO_SPOT,1h,SHORT,BREAKOUT,retest_limit,True,True,False,0.0,0.0,0.0,0.0,0.0,NO_ENTRY
ETH-USD|1h|2025-06-22T13:00:00+00:00|SHORT|BREAKOUT|5604,2025-06-22T13:00:00+00:00,ETH-USD,CRYPTO_SPOT,1h,SHORT,BREAKOUT,structure_confirmed_retest,True,True,False,0.0,0.0,0.0,0.0,0.0,NO_ENTRY
ETH-USD|1h|2025-06-22T14:00:00+00:00|LONG|SWEEP_RECLAIM|5605,2025-06-22T14:00:00+00:00,ETH-USD,CRYPTO_SPOT,1h,LONG,SWEEP_RECLAIM,trigger_close,False,True,True,-1.0974741561296077,-1.1462112341944117,-1.0,0.28900345794132803,1.6510155055312379,CLOSED
ETH-USD|1h|2025-06-22T14:00:00+00:00|LONG|SWEEP_RECLAIM|5605,2025-06-22T14:00:00+00:00,ETH-USD,CRYPTO_SPOT,1h,LONG,SWEEP_RECLAIM,retest_limit,False,True,True,-1.175177436916107,-1.2627661553741605,-1.0,1.3272068654178781,2.1753636071585687,CLOSED
ETH-USD|1h|2025-06-22T14:00:00+00:00|LONG|SWEEP_RECLAIM|5605,2025-06-22T14:00:00+00:00,ETH-USD,CRYPTO_SPOT,1h,LONG,SWEEP_RECLAIM,structure_confirmed_retest,False,True,True,-1.108109619116663,-1.1621644286749946,-1.0,0.4311052302408839,1.7227844806728787,CLOSED
ETH-USD|1h|2025-06-22T20:00:00+00:00|LONG|SWEEP_RECLAIM|5611,2025-06-22T20:00:00+00:00,ETH-USD,CRYPTO_SPOT,1h,LONG,SWEEP_RECLAIM,trigger_close,True,True,True,0.8363467273961767,0.8031674031889284,0.9027053758106732,1.05667655344751,0.14822652383135296,CLOSED
ETH-USD|1h|2025-06-22T20:00:00+00:00|LONG|SWEEP_RECLAIM|5611,2025-06-22T20:00:00+00:00,ETH-USD,CRYPTO_SPOT,1h,LONG,SWEEP_RECLAIM,retest_limit,True,True,False,0.0,0.0,0.0,0.0,0.0,NO_ENTRY
ETH-USD|1h|2025-06-22T20:00:00+00:00|LONG|SWEEP_RECLAIM|5611,2025-06-22T20:00:00+00:00,ETH-USD,CRYPTO_SPOT,1h,LONG,SWEEP_RECLAIM,structure_confirmed_retest,True,True,False,0.0,0.0,0.0,0.0,0.0,NO_ENTRY
ETH-USD|1h|2025-06-22T23:00:00+00:00|SHORT|PULLBACK|5614,2025-06-22T23:00:00+00:00,ETH-USD,CRYPTO_SPOT,1h,SHORT,PULLBACK,trigger_close,False,True,True,-1.3056077091384195,-1.4584115637076294,-1.0,0.2984833763768668,2.0329945404625502,CLOSED
ETH-USD|1h|2025-06-22T23:00:00+00:00|SHORT|PULLBACK|5614,2025-06-22T23:00:00+00:00,ETH-USD,CRYPTO_SPOT,1h,SHORT,PULLBACK,retest_limit,False,True,True,-1.4824672253960685,-1.7237008380941026,-1.0,1.04748327093247,2.628853383139335,CLOSED
ETH-USD|1h|2025-06-22T23:00:00+00:00|SHORT|PULLBACK|5614,2025-06-22T23:00:00+00:00,ETH-USD,CRYPTO_SPOT,1h,SHORT,PULLBACK,structure_confirmed_retest,False,True,False,0.0,0.0,0.0,0.0,0.0,NO_ENTRY
ETH-USD|1h|2025-06-23T03:00:00+00:00|SHORT|PULLBACK|5618,2025-06-23T03:00:00+00:00,ETH-USD,CRYPTO_SPOT,1h,SHORT,PULLBACK,trigger_close,False,True,True,-1.1507006752382536,-1.2260510128573805,-1.0,0.1639656905447284,1.2186219240937526,CLOSED
ETH-USD|1h|2025-06-23T03:00:00+00:00|SHORT|PULLBACK|5618,2025-06-23T03:00:00+00:00,ETH-USD,CRYPTO_SPOT,1h,SHORT,PULLBACK,retest_limit,False,True,True,-1.156730559377153,-1.2350958390657296,-1.0,0.21023165636601285,1.2273118318376584,CLOSED
ETH-USD|1h|2025-06-23T03:00:00+00:00|SHORT|PULLBACK|5618,2025-06-23T03:00:00+00:00,ETH-USD,CRYPTO_SPOT,1h,SHORT,PULLBACK,structure_confirmed_retest,False,True,True,-1.1501839291082525,-1.2252758936623789,-1.0,0.0,1.2178772205317454,CLOSED
ETH-USD|1h|2025-06-23T04:00:00+00:00|SHORT|PULLBACK|5619,2025-06-23T04:00:00+00:00,ETH-USD,CRYPTO_SPOT,1h,SHORT,PULLBACK,trigger_close,False,True,True,-1.1513813467728358,-1.2270720201592535,-1.0,0.0,1.2276524537346456,CLOSED
ETH-USD|1h|2025-06-23T04:00:00+00:00|SHORT|PULLBACK|5619,2025-06-23T04:00:00+00:00,ETH-USD,CRYPTO_SPOT,1h,SHORT,PULLBACK,retest_limit,False,True,True,-1.1571441182341349,-1.2357161773512022,-1.0,0.037818089834118954,1.2362618346809402,CLOSED
ETH-USD|1h|2025-06-23T04:00:00+00:00|SHORT|PULLBACK|5619,2025-06-23T04:00:00+00:00,ETH-USD,CRYPTO_SPOT,1h,SHORT,PULLBACK,structure_confirmed_retest,False,True,False,0.0,0.0,0.0,0.0,0.0,NO_ENTRY
ETH-USD|1h|2025-06-23T14:00:00+00:00|SHORT|SWEEP_RECLAIM|5629,2025-06-23T14:00:00+00:00,ETH-USD,CRYPTO_SPOT,1h,SHORT,SWEEP_RECLAIM,trigger_close,True,True,True,0.5527356468411071,0.4930216518952457,0.6721636367328299,2.19617857866974,0.3260718701169107,CLOSED
ETH-USD|1h|2025-06-23T14:00:00+00:00|SHORT|SWEEP_RECLAIM|5629,2025-06-23T14:00:00+00:00,ETH-USD,CRYPTO_SPOT,1h,SHORT,SWEEP_RECLAIM,retest_limit,True,True,True,-1.2671972208449573,-1.4007958312674358,-1.0,1.1172383876940692,1.4394052000534263,CLOSED
ETH-USD|1h|2025-06-23T14:00:00+00:00|SHORT|SWEEP_RECLAIM|5629,2025-06-23T14:00:00+00:00,ETH-USD,CRYPTO_SPOT,1h,SHORT,SWEEP_RECLAIM,structure_confirmed_retest,True,True,False,0.0,0.0,0.0,0.0,0.0,NO_ENTRY
ETH-USD|1h|2025-06-23T15:00:00+00:00|SHORT|PULLBACK|5630,2025-06-23T15:00:00+00:00,ETH-USD,CRYPTO_SPOT,1h,SHORT,PULLBACK,trigger_close,True,True,True,0.2612146229398549,0.22551396064764911,0.3326159475242665,0.9335733459688879,0.0,CLOSED
ETH-USD|1h|2025-06-23T15:00:00+00:00|SHORT|PULLBACK|5630,2025-06-23T15:00:00+00:00,ETH-USD,CRYPTO_SPOT,1h,SHORT,PULLBACK,retest_limit,True,True,True,0.3194779731457268,0.28210365001319926,0.3942266194107819,0.5212741497248793,0.5117985591311065,CLOSED
ETH-USD|1h|2025-06-23T15:00:00+00:00|SHORT|PULLBACK|5630,2025-06-23T15:00:00+00:00,ETH-USD,CRYPTO_SPOT,1h,SHORT,PULLBACK,structure_confirmed_retest,True,True,False,0.0,0.0,0.0,0.0,0.0,NO_ENTRY
ETH-USD|1h|2025-06-23T16:00:00+00:00|SHORT|PULLBACK|5631,2025-06-23T16:00:00+00:00,ETH-USD,CRYPTO_SPOT,1h,SHORT,PULLBACK,trigger_close,False,True,True,-1.0495358758744466,-1.0743038138116698,-1.0,0.0031562303498051197,1.0734142155358573,CLOSED
ETH-USD|1h|2025-06-23T16:00:00+00:00|SHORT|PULLBACK|5631,2025-06-23T16:00:00+00:00,ETH-USD,CRYPTO_SPOT,1h,SHORT,PULLBACK,retest_limit,False,True,True,0.25074434609402385,0.21562171671118746,0.3209896048596966,0.440467448251349,0.5310532024510578,CLOSED
ETH-USD|1h|2025-06-23T16:00:00+00:00|SHORT|PULLBACK|5631,2025-06-23T16:00:00+00:00,ETH-USD,CRYPTO_SPOT,1h,SHORT,PULLBACK,structure_confirmed_retest,False,True,False,0.0,0.0,0.0,0.0,0.0,NO_ENTRY
ETH-USD|1h|2025-06-24T06:00:00+00:00|SHORT|SWEEP_RECLAIM|5645,2025-06-24T06:00:00+00:00,ETH-USD,CRYPTO_SPOT,1h,SHORT,SWEEP_RECLAIM,trigger_close,True,True,True,2.7184964628263626,2.5140614122292515,3.1273665640205848,4.04259796070968,0.0,CLOSED
ETH-USD|1h|2025-06-24T06:00:00+00:00|SHORT|SWEEP_RECLAIM|5645,2025-06-24T06:00:00+00:00,ETH-USD,CRYPTO_SPOT,1h,SHORT,SWEEP_RECLAIM,retest_limit,True,True,True,-1.513213944392224,-1.7698209165883358,-1.0,3.312740693100045,1.2606830169505105,CLOSED
ETH-USD|1h|2025-06-24T06:00:00+00:00|SHORT|SWEEP_RECLAIM|5645,2025-06-24T06:00:00+00:00,ETH-USD,CRYPTO_SPOT,1h,SHORT,SWEEP_RECLAIM,structure_confirmed_retest,True,True,True,-1.1992475401335214,-1.298871310200282,-1.0,0.6794871559692424,1.101516369729382,CLOSED
ETH-USD|1h|2025-06-24T09:00:00+00:00|SHORT|SWEEP_RECLAIM|5648,2025-06-24T09:00:00+00:00,ETH-USD,CRYPTO_SPOT,1h,SHORT,SWEEP_RECLAIM,trigger_close,False,True,True,-1.157151148885262,-1.235726723327893,-1.0,0.53520311014157,1.9597778863663626,CLOSED
ETH-USD|1h|2025-06-24T09:00:00+00:00|SHORT|SWEEP_RECLAIM|5648,2025-06-24T09:00:00+00:00,ETH-USD,CRYPTO_SPOT,1h,SHORT,SWEEP_RECLAIM,retest_limit,False,True,True,-1.3572665726498194,-1.5358998589747292,-1.0,0.8809405404675538,3.17422596217136,CLOSED
ETH-USD|1h|2025-06-24T09:00:00+00:00|SHORT|SWEEP_RECLAIM|5648,2025-06-24T09:00:00+00:00,ETH-USD,CRYPTO_SPOT,1h,SHORT,SWEEP_RECLAIM,structure_confirmed_retest,False,True,False,0.0,0.0,0.0,0.0,0.0,NO_ENTRY
ETH-USD|1h|2025-06-24T15:00:00+00:00|SHORT|SWEEP_RECLAIM|5654,2025-06-24T15:00:00+00:00,ETH-USD,CRYPTO_SPOT,1h,SHORT,SWEEP_RECLAIM,trigger_close,False,True,True,-1.4381489825773763,-1.6572234738660645,-1.0,0.245506853034057,3.473540251207234,CLOSED
ETH-USD|1h|2025-06-24T15:00:00+00:00|SHORT|SWEEP_RECLAIM|5654,2025-06-24T15:00:00+00:00,ETH-USD,CRYPTO_SPOT,1h,SHORT,SWEEP_RECLAIM,retest_limit,False,True,True,-1.5124081868339094,-1.768612280250864,-1.0,0.4561195413739901,3.891810902030818,CLOSED
ETH-USD|1h|2025-06-24T15:00:00+00:00|SHORT|SWEEP_RECLAIM|5654,2025-06-24T15:00:00+00:00,ETH-USD,CRYPTO_SPOT,1h,SHORT,SWEEP_RECLAIM,structure_confirmed_retest,False,True,True,-1.3408629301280113,-1.5112943951920168,-1.0,0.2372170516974798,1.0245801229756035,CLOSED
ETH-USD|1h|2025-06-24T16:00:00+00:00|LONG|BREAKOUT|5655,2025-06-24T16:00:00+00:00,ETH-USD,CRYPTO_SPOT,1h,LONG,BREAKOUT,trigger_close,False,True,True,0.25988569714088017,0.2359861466679925,0.30768479808665544,0.3454729877806713,0.7714610557206968,CLOSED
ETH-USD|1h|2025-06-24T16:00:00+00:00|LONG|BREAKOUT|5655,2025-06-24T16:00:00+00:00,ETH-USD,CRYPTO_SPOT,1h,LONG,BREAKOUT,retest_limit,False,True,True,0.6883037366381406,0.6522238094192762,0.7604635910758696,1.0525851613293682,0.6513526097708285,CLOSED
ETH-USD|1h|2025-06-24T16:00:00+00:00|LONG|BREAKOUT|5655,2025-06-24T16:00:00+00:00,ETH-USD,CRYPTO_SPOT,1h,LONG,BREAKOUT,structure_confirmed_retest,False,True,True,0.5828804969846405,0.5490209823018385,0.6505995263502447,0.9244908626671993,0.6731104124545803,CLOSED
ETH-USD|1h|2025-06-24T17:00:00+00:00|SHORT|SWEEP_RECLAIM|5656,2025-06-24T17:00:00+00:00,ETH-USD,CRYPTO_SPOT,1h,SHORT,SWEEP_RECLAIM,trigger_close,True,True,True,1.639259749066944,1.553395229064122,1.8109887890725884,2.078038951930145,0.34025250206993873,CLOSED
ETH-USD|1h|2025-06-24T17:00:00+00:00|SHORT|SWEEP_RECLAIM|5656,2025-06-24T17:00:00+00:00,ETH-USD,CRYPTO_SPOT,1h,SHORT,SWEEP_RECLAIM,retest_limit,True,True,False,0.0,0.0,0.0,0.0,0.0,NO_ENTRY
ETH-USD|1h|2025-06-24T17:00:00+00:00|SHORT|SWEEP_RECLAIM|5656,2025-06-24T17:00:00+00:00,ETH-USD,CRYPTO_SPOT,1h,SHORT,SWEEP_RECLAIM,structure_confirmed_retest,True,True,False,0.0,0.0,0.0,0.0,0.0,NO_ENTRY
ETH-USD|1h|2025-06-25T06:00:00+00:00|LONG|PULLBACK|5669,2025-06-25T06:00:00+00:00,ETH-USD,CRYPTO_SPOT,1h,LONG,PULLBACK,trigger_close,False,True,True,-1.2059605360721628,-1.3089408041082442,-1.0,0.24443903149732368,1.3530516587870984,CLOSED
ETH-USD|1h|2025-06-25T06:00:00+00:00|LONG|PULLBACK|5669,2025-06-25T06:00:00+00:00,ETH-USD,CRYPTO_SPOT,1h,LONG,PULLBACK,retest_limit,False,True,True,-1.360653694961802,-1.5409805424427032,-1.0,0.8794906389773569,1.6195160103917143,CLOSED
ETH-USD|1h|2025-06-25T06:00:00+00:00|LONG|PULLBACK|5669,2025-06-25T06:00:00+00:00,ETH-USD,CRYPTO_SPOT,1h,LONG,PULLBACK,structure_confirmed_retest,False,True,True,-1.2807143638829497,-1.4210715458244245,-1.0,0.46174093543330763,1.48181772963691,CLOSED
ETH-USD|1h|2025-06-25T13:00:00+00:00|LONG|PULLBACK|5676,2025-06-25T13:00:00+00:00,ETH-USD,CRYPTO_SPOT,1h,LONG,PULLBACK,trigger_close,False,True,True,-1.172406367171358,-1.2586095507570372,-1.0,0.13733771349614085,1.317312770922466,CLOSED
ETH-USD|1h|2025-06-25T13:00:00+00:00|LONG|PULLBACK|5676,2025-06-25T13:00:00+00:00,ETH-USD,CRYPTO_SPOT,1h,LONG,PULLBACK,retest_limit,False,True,True,-1.195501516466909,-1.2932522747003636,-1.0,0.29058163743039195,1.3600672259568753,CLOSED
ETH-USD|1h|2025-06-25T13:00:00+00:00|LONG|PULLBACK|5676,2025-06-25T13:00:00+00:00,ETH-USD,CRYPTO_SPOT,1h,LONG,PULLBACK,structure_confirmed_retest,False,True,False,0.0,0.0,0.0,0.0,0.0,NO_ENTRY
ETH-USD|1h|2025-06-25T14:00:00+00:00|LONG|SWEEP_RECLAIM|5677,2025-06-25T14:00:00+00:00,ETH-USD,CRYPTO_SPOT,1h,LONG,SWEEP_RECLAIM,trigger_close,False,True,True,0.0716703079879254,0.008708085687819195,0.19759475258813777,0.3810111720086761,0.8517280530633553,CLOSED
ETH-USD|1h|2025-06-25T14:00:00+00:00|LONG|SWEEP_RECLAIM|5677,2025-06-25T14:00:00+00:00,ETH-USD,CRYPTO_SPOT,1h,LONG,SWEEP_RECLAIM,retest_limit,False,True,True,1.2178713924176139,1.0881652075009198,1.4772837622510022,1.8566896644385027,0.6932921710372478,CLOSED
ETH-USD|1h|2025-06-25T14:00:00+00:00|LONG|SWEEP_RECLAIM|5677,2025-06-25T14:00:00+00:00,ETH-USD,CRYPTO_SPOT,1h,LONG,SWEEP_RECLAIM,structure_confirmed_retest,False,True,True,0.4225239414734211,0.3391313059453413,0.5893092125295806,0.8327182659546017,0.3242803533799627,CLOSED
