key,symbol,marketFamily,timeframe,signalUtc,direction,referenceSetup,auditGoodOpportunity,baselineEntered,baselineNetR,archEntered,archNetR
AVAX-USD|1h|2025-01-31T12:00:00+00:00|LONG,AVAX-USD,CRYPTO_SPOT,1h,2025-01-31T12:00:00+00:00,LONG,BREAKOUT,True,True,0.3529059204246248,False,0.0
AVAX-USD|1h|2025-01-31T13:00:00+00:00|LONG,AVAX-USD,CRYPTO_SPOT,1h,2025-01-31T13:00:00+00:00,LONG,BREAKOUT,True,True,0.3448489346593035,False,0.0
AVAX-USD|1h|2025-01-31T15:00:00+00:00|LONG,AVAX-USD,CRYPTO_SPOT,1h,2025-01-31T15:00:00+00:00,LONG,BREAKOUT,False,True,-1.043546081385915,False,0.0
AVAX-USD|1h|2025-02-01T13:00:00+00:00|SHORT,AVAX-USD,CRYPTO_SPOT,1h,2025-02-01T13:00:00+00:00,SHORT,BREAKOUT,True,True,0.1857353617382129,False,0.0
AVAX-USD|1h|2025-02-01T14:00:00+00:00|SHORT,AVAX-USD,CRYPTO_SPOT,1h,2025-02-01T14:00:00+00:00,SHORT,BREAKOUT,True,True,0.19041454632699298,False,0.0
AVAX-USD|1h|2025-02-01T18:00:00+00:00|SHORT,AVAX-USD,CRYPTO_SPOT,1h,2025-02-01T18:00:00+00:00,SHORT,BREAKOUT,True,True,0.2306345694506462,False,0.0
AVAX-USD|1h|2025-02-01T19:00:00+00:00|SHORT,AVAX-USD,CRYPTO_SPOT,1h,2025-02-01T19:00:00+00:00,SHORT,BREAKOUT,True,True,0.29053346079953585,False,0.0
AVAX-USD|1h|2025-02-01T20:00:00+00:00|SHORT,AVAX-USD,CRYPTO_SPOT,1h,2025-02-01T20:00:00+00:00,SHORT,BREAKOUT,True,True,0.1753231812167626,False,0.0
AVAX-USD|1h|2025-02-01T22:00:00+00:00|SHORT,AVAX-USD,CRYPTO_SPOT,1h,2025-02-01T22:00:00+00:00,SHORT,BREAKOUT,True,True,0.1897605253300592,False,0.0
AVAX-USD|1h|2025-02-01T23:00:00+00:00|SHORT,AVAX-USD,CRYPTO_SPOT,1h,2025-02-01T23:00:00+00:00,SHORT,BREAKOUT,False,True,0.10544278109554564,False,0.0
AVAX-USD|1h|2025-02-02T02:00:00+00:00|SHORT,AVAX-USD,CRYPTO_SPOT,1h,2025-02-02T02:00:00+00:00,SHORT,BREAKOUT,True,True,0.29990256481798444,False,0.0
AVAX-USD|1h|2025-02-02T03:00:00+00:00|SHORT,AVAX-USD,CRYPTO_SPOT,1h,2025-02-02T03:00:00+00:00,SHORT,BREAKOUT,False,True,0.14684124921916578,False,0.0
AVAX-USD|1h|2025-02-02T04:00:00+00:00|SHORT,AVAX-USD,CRYPTO_SPOT,1h,2025-02-02T04:00:00+00:00,SHORT,BREAKOUT,False,True,0.27489308968751663,False,0.0
AVAX-USD|1h|2025-02-02T11:00:00+00:00|SHORT,AVAX-USD,CRYPTO_SPOT,1h,2025-02-02T11:00:00+00:00,SHORT,BREAKOUT,False,True,0.3521886359293729,False,0.0
AVAX-USD|1h|2025-02-02T12:00:00+00:00|SHORT,AVAX-USD,CRYPTO_SPOT,1h,2025-02-02T12:00:00+00:00,SHORT,BREAKOUT,False,True,0.44603306273032245,False,0.0
AVAX-USD|1h|2025-02-02T16:00:00+00:00|SHORT,AVAX-USD,CRYPTO_SPOT,1h,2025-02-02T16:00:00+00:00,SHORT,BREAKOUT,True,True,0.18562873749615835,False,0.0
AVAX-USD|1h|2025-02-02T17:00:00+00:00|SHORT,AVAX-USD,CRYPTO_SPOT,1h,2025-02-02T17:00:00+00:00,SHORT,BREAKOUT,False,True,0.17744398992253368,False,0.0
AVAX-USD|1h|2025-02-02T18:00:00+00:00|SHORT,AVAX-USD,CRYPTO_SPOT,1h,2025-02-02T18:00:00+00:00,SHORT,BREAKOUT,False,True,0.2710402670399283,False,0.0
AVAX-USD|1h|2025-02-02T21:00:00+00:00|SHORT,AVAX-USD,CRYPTO_SPOT,1h,2025-02-02T21:00:00+00:00,SHORT,BREAKOUT,True,True,0.3119853196472086,False,0.0
AVAX-USD|1h|2025-02-02T22:00:00+00:00|SHORT,AVAX-USD,CRYPTO_SPOT,1h,2025-02-02T22:00:00+00:00,SHORT,BREAKOUT,False,True,0.2963988614877586,False,0.0
AVAX-USD|1h|2025-02-03T01:00:00+00:00|SHORT,AVAX-USD,CRYPTO_SPOT,1h,2025-02-03T01:00:00+00:00,SHORT,BREAKOUT,False,True,0.12934966334941445,False,0.0
AVAX-USD|1h|2025-02-03T02:00:00+00:00|SHORT,AVAX-USD,CRYPTO_SPOT,1h,2025-02-03T02:00:00+00:00,SHORT,BREAKOUT,False,True,-0.5530241548893008,False,0.0
AVAX-USD|1h|2025-02-05T17:00:00+00:00|SHORT,AVAX-USD,CRYPTO_SPOT,1h,2025-02-05T17:00:00+00:00,SHORT,BREAKOUT,False,True,0.21306952186788514,False,0.0
AVAX-USD|1h|2025-02-06T14:00:00+00:00|SHORT,AVAX-USD,CRYPTO_SPOT,1h,2025-02-06T14:00:00+00:00,SHORT,BREAKOUT,True,True,0.5042245960655857,False,0.0
AVAX-USD|1h|2025-02-06T15:00:00+00:00|SHORT,AVAX-USD,CRYPTO_SPOT,1h,2025-02-06T15:00:00+00:00,SHORT,BREAKOUT,False,True,0.18178399228774508,False,0.0
AVAX-USD|1h|2025-02-06T16:00:00+00:00|SHORT,AVAX-USD,CRYPTO_SPOT,1h,2025-02-06T16:00:00+00:00,SHORT,BREAKOUT,False,True,0.16814750495792688,False,0.0
AVAX-USD|1h|2025-02-06T18:00:00+00:00|SHORT,AVAX-USD,CRYPTO_SPOT,1h,2025-02-06T18:00:00+00:00,SHORT,BREAKOUT,False,True,0.1435220771352425,False,0.0
AVAX-USD|1h|2025-02-06T19:00:00+00:00|SHORT,AVAX-USD,CRYPTO_SPOT,1h,2025-02-06T19:00:00+00:00,SHORT,BREAKOUT,False,True,0.14232334708413064,False,0.0
AVAX-USD|1h|2025-02-07T20:00:00+00:00|SHORT,AVAX-USD,CRYPTO_SPOT,1h,2025-02-07T20:00:00+00:00,SHORT,BREAKOUT,False,True,0.0012486937046191533,False,0.0
AVAX-USD|1h|2025-02-07T21:00:00+00:00|SHORT,AVAX-USD,CRYPTO_SPOT,1h,2025-02-07T21:00:00+00:00,SHORT,BREAKOUT,False,True,-0.3063640648761536,False,0.0
AVAX-USD|1h|2025-02-07T22:00:00+00:00|SHORT,AVAX-USD,CRYPTO_SPOT,1h,2025-02-07T22:00:00+00:00,SHORT,BREAKOUT,False,True,-0.4526707336214432,False,0.0
AVAX-USD|1h|2025-02-09T21:00:00+00:00|SHORT,AVAX-USD,CRYPTO_SPOT,1h,2025-02-09T21:00:00+00:00,SHORT,BREAKOUT,False,True,-1.0341756387418626,False,0.0
